Precio_Brent_USD,Valor_COLCAP,Indice_de_precios_al_Consumidor,Indicador de Seguimiento a la Economía,Indice_de_tasa_de_cambio_real,Tasa_de_desempleo_Total_Nacional,PIB
0.42536129714487125,0.41335010331506583,0.530223225482819,0.7222222222222221,0.7084439083232812,0.49201943095072875,0.7242984257357972
0.4323228762777581,0.4024795615847633,0.5347378981690494,0.7480158730158732,0.758021712907117,0.3816793893129772,0.760887845898113
0.3990130419457172,0.47725271763543253,0.5407574617506896,0.73015873015873,0.7737032569360676,0.36780013879250517,0.7973697076366479
0.45787804018329215,0.5149761926152189,0.546024579884625,0.8452380952380951,0.7383594692400484,0.30534351145038174,0.8338515693751833
0.5055516390553401,0.5438055879974845,0.5462753950338599,0.8273809523809523,0.7072376357056698,0.30811936155447606,0.8691502884521365
0.3778639407825167,0.5256580720510285,0.5530474040632052,0.85515873015873,0.7611580217129073,0.27550312283136713,0.870773442847365
0.4494183997180119,0.559015362501123,0.5632054176072234,0.8888888888888891,0.7785283474065141,0.24566273421235252,0.8723477070499659
0.5543708142403947,0.6721678196029107,0.5864058189114623,0.8333333333333333,0.7893848009650184,0.49201943095072875,0.873970861445194
0.6311244272118434,0.6639295660767227,0.6096062202157009,0.8571428571428574,0.7601930036188178,0.3712699514226232,0.8855089469052506
0.6905181529784983,0.7432845207079327,0.6240280912967142,0.898809523809524,0.6890229191797346,0.3164469118667592,0.8959323359734037
0.7119316179062389,0.6951127481807565,0.6422121896162527,0.896825396825397,0.672376357056695,0.25052047189451776,0.9074704214334604
0.7864821995065209,0.731740185068727,0.6546275395033858,0.9047619047619049,0.7408926417370327,0.2144344205412908,0.9140999315537301
0.7285865350722593,0.47987602192076195,0.6622774015550539,0.8948412698412695,0.6879372738238845,0.2567661346287301,0.9209445585215608
0.6839971801198448,0.4556913125505345,0.6743165287183344,0.8829365079365081,0.8537997587454769,0.23802914642609307,0.9275740686418306
0.6105921748325696,0.39493306980504894,0.6897416603962878,0.9206349206349207,0.8108564535585046,0.2130464954892437,0.9244842084677816
0.5180648572435671,0.30501302668223873,0.7039127163280661,0.9444444444444444,0.8141133896260555,0.22137404580152675,0.9213845702552066
0.5856538597109622,0.3977989398975833,0.7149485828944067,0.9166666666666667,0.8980699638118217,0.14989590562109656,0.9183924904664125
0.5341910468805074,0.4077800736681342,0.7268623024830698,0.8571428571428574,1.0000000000000002,0.13462873004857745,0.9230468368045368
0.5225590412407473,0.44680621687179933,0.7465512916980184,0.892857142857143,0.9544028950542824,0.18806384455239422,0.927544734526254
0.5208847373986604,0.45043572006109056,0.77464258841234,0.9186507936507937,0.9341375150784079,0.4260929909784872,0.9321990808643787
0.50317236517448,0.3583056329170783,0.8013544018058689,0.9146825396825398,0.9531966224366706,0.26301179736294245,0.9271438349467098
0.4718011984490659,0.33138082831731197,0.8185352395284675,0.9246031746031746,0.9159227985524729,0.1714087439278279,0.9225872689938399
0.47567853366231927,0.3684125415506242,0.8314522197140708,0.8749999999999998,0.8240048250904703,0.21929215822345605,0.917532023076171
0.40756080366584413,0.27877099991016074,0.838725859041886,0.9067460317460319,0.8159227985524731,0.20263705759888972,0.9163195462990126
0.4323228762777581,0.3098284071511993,0.8437421620265864,0.9563492063492063,0.662364294330519,0.12352532963219987,0.915067957367752
0.5206203736341205,0.3467523133590872,0.852144469525959,0.8948412698412695,0.6001206272617614,0.13948646773074258,0.9138554805905936
0.5329573493126541,0.2581888419728684,0.8639327815400046,0.9305555555555556,0.575512665862485,0.11936155447605834,0.9198200840911313
0.5802784631653154,0.2990836402838918,0.8729621269124654,0.9265873015873016,0.5305186972255731,0.11727966689798752,0.9257846875916693
0.517007402185407,0.26899649627167377,0.8772259844494605,0.8948412698412695,0.590832328106152,0.11589174184594042,0.9315635083602227
